# ---
# experiment_id: MOF Synthesis_Aditya_20250724_140536
# experiment_name: MOF Synthesis
# operator_name: Aditya
# target_compound: MOF
# project_id: MOF_Phase1
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: 
# created_at: 2025-07-24T14:05:36.800181
# instrument_serial: 2
# measurement_timestamp: 2025-07-24T14:23:01.856822
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 1000
# scans_averaged: 1
# boxcar_width: 0
# dark_id: dark_20250724_142247
# white_id: white_20250724_142253
# wavelength_unit: nm
# absorbance_unit: AU
# ---
wavelength_nm,0 min
251.5,-0.0
252.1,-0.0
252.6,1.9242794342579026
253.2,9.0
253.7,9.0
254.2,0.4814861803340805
254.8,9.0
255.3,0.1974894382319767
255.8,0.8573323260144616
256.4,0.05967203949086835
256.9,0.10605336922512211
257.4,0.6938304864452367
258.0,-0.0
258.5,0.005752334253149491
259.0,9.0
259.6,-0.0
260.1,0.2658929863151549
260.6,9.0
261.2,9.0
261.7,0.07836266001656152
262.2,9.0
262.8,0.331906358873625
263.3,9.0
263.8,0.3032747728837158
264.4,0.0423242911683041
264.9,9.0
265.4,9.0
266.0,0.4178510825371527
266.5,-0.0
267.0,9.0
267.6,2.1702619839611947
268.1,0.7695512314269587
268.6,9.0
269.2,9.0
269.7,0.21208900442694512
270.2,9.0
270.8,0.08543025699807971
271.3,0.23408326939684942
271.8,0.834009243783808
272.4,0.009984226248627846
272.9,9.0
273.4,-0.0
274.0,0.15597303271341476
274.5,0.6020599950270168
275.0,0.13941668022850873
275.6,-0.0
276.1,0.13088815781140253
276.6,9.0
277.2,0.4789050943407493
277.7,-0.0
278.2,-0.0
278.7,-0.0
279.3,-0.0
279.8,0.19656699301228528
280.3,0.15597303210001692
280.9,0.27106674957515764
281.4,-0.0
281.9,9.0
282.5,-0.0
283.0,0.7695512241633916
283.5,9.0
284.0,-0.0
284.6,-0.0
285.1,0.6229943494784012
285.6,1.5563025640209653
286.2,-0.0
286.7,9.0
287.2,9.0
287.7,9.0
288.3,-0.0
288.8,-0.0
289.3,0.4019306682242403
289.9,1.301030028483849
290.4,0.1308881609405066
290.9,9.0
291.4,9.0
292.0,9.0
292.5,9.0
293.0,-0.0
293.5,9.0
294.1,9.0
294.6,0.4494500975592752
295.1,0.19748943723416618
295.6,-0.0
296.2,0.9843951905265905
296.7,0.5324244035435062
297.2,9.0
297.8,-0.0
298.3,9.0
298.8,9.0
299.3,0.18708670561059867
299.9,-0.0
300.4,0.13380225941410312
300.9,-0.0
301.4,-0.0
302.0,-0.0
302.5,0.25039694874615953
303.0,9.0
303.5,0.27680031641358616
304.1,-0.0
304.6,-0.0
305.1,-0.0
305.6,9.0
306.2,0.21740979352478315
306.7,-0.0
307.2,0.2658929791846121
307.7,0.1974894380658804
308.3,0.007299243913393918
308.8,9.0
309.3,9.0
309.8,0.651747972843289
310.3,-0.0
310.9,9.0
311.4,0.3395643283785386
311.9,0.8901252128695293
312.4,0.187086705303925
313.0,-0.0
313.5,0.667739091418803
314.0,-0.0
314.5,0.2340832672508409
315.0,-0.0
315.6,9.0
316.1,9.0
316.6,0.939813027234035
317.1,9.0
317.7,-0.0
318.2,0.5017793579218522
318.7,9.0
319.2,0.3878309292744327
319.7,9.0
320.3,9.0
320.8,-0.0
321.3,9.0
321.8,-0.0
322.3,0.602059994869365
322.9,0.43547261622688216
323.4,9.0
323.9,0.3491773214492136
324.4,-0.0
324.9,9.0
325.5,0.34678765725844235
326.0,0.19748943690090448
326.5,0.23408326786474407
327.0,-0.0
327.5,0.1446828855782137
328.1,-0.0
328.6,0.18708670407571432
329.1,1.8325090319079382
329.6,-0.0
330.1,9.0
330.7,0.187086705303925
331.2,9.0
331.7,-0.0
332.2,-0.0
332.7,0.38945181853979893
333.3,-0.0
333.8,9.0
334.3,9.0
334.8,-0.0
335.3,-0.0
335.8,0.3495143368085146
336.4,0.1423128660752328
336.9,9.0
337.4,-0.0
337.9,-0.0
338.4,-0.0
338.9,0.13380225757239336
339.5,0.17324319508685065
340.0,-0.0
340.5,0.36132579131388715
341.0,0.23408326602121485
341.5,-0.0
342.0,-0.0
342.6,-0.0
343.1,2.120574155987028
343.6,0.0893208247046287
344.1,0.15209095966077155
344.6,-0.0
345.1,0.6938304852733382
345.7,-0.0
346.2,-0.0
346.7,9.0
347.2,-0.0
347.7,0.6938304829260615
348.2,9.0
348.7,-0.0
349.3,-0.0
349.8,9.0
350.3,9.0
350.8,9.0
351.3,0.10605336865689854
351.8,0.13380225910753038
352.3,-0.0
352.9,0.6517479789006005
353.4,9.0
353.9,-0.0
354.4,-0.0
354.9,0.01959556132105563
355.4,0.042324291509519454
355.9,0.4724260265712511
356.5,9.0
357.0,-0.0
357.5,0.0674955222226976
358.0,-0.0
358.5,-0.0
359.0,9.0
359.5,9.0
360.0,0.38377125486392316
360.6,9.0
361.1,9.0
361.6,0.29709950098851007
362.1,0.14231286624179507
362.6,0.28678950392623537
363.1,9.0
363.6,9.0
364.1,9.0
364.6,1.8325090319079382
365.2,-0.0
365.7,0.3258536125849793
366.2,0.6020601658240279
366.7,9.0
367.2,-0.0
367.7,-0.0
368.2,9.0
368.7,-0.0
369.2,-0.0
369.8,9.0
370.3,0.09151501482895007
370.8,-0.0
371.3,9.0
371.8,9.0
372.3,-0.0
372.8,0.9700365643351797
373.3,9.0
373.8,0.08147301961806304
374.3,0.7047222255875696
374.8,-0.0
375.4,9.0
375.9,-0.0
376.4,-0.0
376.9,0.19579451669459202
377.4,0.834009243783808
377.9,-0.0
378.4,-0.0
378.9,9.0
379.4,9.0
379.9,-0.0
380.4,9.0
380.9,0.1423128669072213
381.5,0.015794272600220274
382.0,-0.0
382.5,9.0
383.0,-0.0
383.5,9.0
384.0,0.3547934294623143
384.5,9.0
385.0,9.0
385.5,0.9173302374904182
386.0,0.7367588346556402
386.5,-0.0
387.0,-0.0
387.5,-0.0
388.0,0.4361877059523253
388.5,-0.0
389.1,-0.0
389.6,-0.0
390.1,0.4178510745155288
390.6,-0.0
391.1,9.0
391.6,9.0
392.1,-0.0
392.6,9.0
393.1,9.0
393.6,0.15110909160929142
394.1,0.130888157363504
394.6,-0.0
395.1,-0.0
395.6,-0.0
396.1,0.13579661177575206
396.6,-0.0
397.1,-0.0
397.6,-0.0
398.1,-0.0
398.6,0.7876964281111359
399.1,9.0
399.6,9.0
400.1,0.0665920647696041
400.7,-0.0
401.2,9.0
401.7,-0.0
402.2,1.8325090360092584
402.7,-0.0
403.2,0.47242602443277004
403.7,0.190205358829847
404.2,-0.0
404.7,0.27106674855167984
405.2,0.025807268981304306
405.7,9.0
406.2,-0.0
406.7,9.0
407.2,9.0
407.7,9.0
408.2,0.30766069518247185
408.7,0.3613257865050772
409.2,9.0
409.7,0.20871568228950407
410.2,9.0
410.7,9.0
411.2,9.0
411.7,9.0
412.2,9.0
412.7,9.0
413.2,0.07058099142655833
413.7,-0.0
414.2,-0.0
414.7,-0.0
415.2,-0.0
415.7,-0.0
416.2,-0.0
416.7,-0.0
417.2,9.0
417.7,0.29709950194012064
418.2,9.0
418.7,-0.0
419.2,9.0
419.7,-0.0
420.2,-0.0
420.7,9.0
421.2,9.0
421.7,-0.0
422.2,-0.0
422.7,9.0
423.2,0.07276067165079429
423.7,-0.0
424.2,-0.0
424.7,-0.0
425.2,9.0
425.7,0.026452311414970266
426.2,0.14231286790289477
426.7,9.0
427.2,-0.0
427.7,-0.0
428.2,-0.0
428.7,-0.0
429.1,0.2867895029132614
429.6,0.2058263031139514
430.1,-0.0
430.6,0.6547661392288848
431.1,9.0
431.6,0.2964340708261826
432.1,9.0
432.6,-0.0
433.1,0.5634303533311313
433.6,0.5430818349302418
434.1,9.0
434.6,0.05570012624237319
435.1,0.2954973623758211
435.6,-0.0
436.1,-0.0
436.6,9.0
437.1,-0.0
437.6,9.0
438.1,-0.0
438.6,9.0
439.1,0.35607729740401295
439.6,0.39588300918191477
440.1,-0.0
440.5,0.33956434145201736
441.0,9.0
441.5,9.0
442.0,-0.0
442.5,0.3765305534458483
443.0,1.1335385471221033
443.5,-0.0
444.0,2.1702619916556674
444.5,9.0
445.0,0.4814861850162661
445.5,-0.0
446.0,9.0
446.5,0.07276066988145273
447.0,-0.0
447.5,2.170261986528543
447.9,-0.0
448.4,0.4752846307750429
448.9,-0.0
449.4,0.7003460642612076
449.9,-0.0
450.4,-0.0
450.9,0.20871568178218108
451.4,-0.0
451.9,9.0
452.4,0.7560365136697829
452.9,0.22883472622882095
453.4,0.03778850690639513
453.8,0.47528461296222
454.3,-0.0
454.8,0.8490396950689427
455.3,0.28006769024414024
455.8,0.44142498038353534
456.3,0.1647256557681761
456.8,0.061389258423413876
457.3,0.45729721037002297
457.8,0.5037731168171664
458.3,1.1968203259800527
458.8,0.1911547445836513
459.2,0.781220042863927
459.7,0.031119776329966077
460.2,0.18950077784626873
460.7,0.24938999170267032
461.2,-0.0
461.7,0.2638129209879926
462.2,0.2689846850583999
462.7,0.13771278463777614
463.2,0.037788535669494985
463.7,0.6466414023539397
464.1,0.36634912441071443
464.6,0.19608768040228022
465.1,1.4712909097264624
465.6,0.9593452016167587
466.1,0.1819276536113693
466.6,-0.0
467.1,0.3597038740285765
467.6,0.7617602710778808
468.0,1.3450462334393178
468.5,0.22560862530996517
469.0,9.0
469.5,0.4423586634004738
470.0,0.41971925147058153
470.5,0.25304550626032063
471.0,9.0
471.5,0.5219630645241911
472.0,9.0
472.4,0.2638129255048579
472.9,9.0
473.4,0.3436597271054298
473.9,0.018244429024671927
474.4,9.0
474.9,0.2689846797033881
475.4,1.421603201922387
475.8,0.2267374516080846
476.3,9.0
476.8,0.6821559457078654
477.3,0.1478015343751806
477.8,0.6870699722366627
478.3,0.24850083368264347
478.8,9.0
479.2,9.0
479.7,0.9906592023002604
480.2,0.4489264637987346
480.7,1.5563015018454005
481.2,0.2990776878460099
481.7,0.5222702835752475
482.2,9.0
482.6,9.0
483.1,9.0
483.6,0.542061913634313
484.1,0.45729721862252937
484.6,9.0
485.1,1.0297758119077438
485.5,9.0
486.0,0.4043444111523437
486.5,0.7217970185135104
487.0,9.0
487.5,9.0
488.0,0.6777802543182659
488.5,9.0
488.9,0.892623722128278
489.4,0.2665919972101516
489.9,0.7338160136642066
490.4,9.0
490.9,9.0
491.4,1.0337649812032372
491.8,9.0
492.3,9.0
492.8,9.0
493.3,0.47610720831100434
493.8,9.0
494.2,-0.0
494.7,9.0
495.2,0.6174342152075893
495.7,9.0
496.2,9.0
496.7,0.9857590412537789
497.1,9.0
497.6,9.0
498.1,9.0
498.6,9.0
499.1,0.628589262629955
499.5,9.0
500.0,9.0
500.5,0.8365229209683851
501.0,1.6273646750390554
501.5,9.0
501.9,9.0
502.4,0.366676284715685
502.9,9.0
503.4,9.0
503.9,1.0457562711932356
504.4,0.6772322824593243
504.8,0.5540217893111623
505.3,9.0
505.8,0.9816953394401018
506.3,9.0
506.7,9.0
507.2,9.0
507.7,9.0
508.2,9.0
508.7,9.0
509.1,9.0
509.6,9.0
510.1,9.0
510.6,9.0
511.1,1.6049445571794383
511.5,1.1235348083093835
512.0,9.0
512.5,9.0
513.0,9.0
513.5,9.0
513.9,9.0
514.4,1.1526774103938338
514.9,9.0
515.4,9.0
515.8,9.0
516.3,9.0
516.8,9.0
517.3,9.0
517.7,9.0
518.2,9.0
518.7,9.0
519.2,9.0
519.7,9.0
520.1,9.0
520.6,9.0
521.1,9.0
521.6,9.0
522.0,9.0
522.5,9.0
523.0,9.0
523.5,9.0
523.9,9.0
524.4,9.0
524.9,1.6273646588440431
525.4,9.0
525.8,9.0
526.3,9.0
526.8,9.0
527.3,1.4007314816524286
527.7,9.0
528.2,9.0
528.7,9.0
529.2,9.0
529.6,9.0
530.1,9.0
530.6,9.0
531.1,9.0
531.5,0.5712086325526355
532.0,1.5033934329180048
532.5,9.0
533.0,9.0
533.4,0.8365229112916243
533.9,1.0927526517110846
534.4,9.0
534.8,9.0
535.3,9.0
535.8,9.0
536.3,9.0
536.7,9.0
537.2,9.0
537.7,9.0
538.2,9.0
538.6,0.896176738810129
539.1,0.9166194009281853
539.6,1.201802381833173
540.0,9.0
540.5,1.4431351154572358
541.0,1.1924119158588282
541.5,1.1954145604566029
541.9,1.3334135345093534
542.4,9.0
542.9,1.1828138663230165
543.3,9.0
543.8,1.0651692122848881
544.3,1.4266670827789365
544.8,0.8365229209683851
545.2,0.7790592262737008
545.7,0.7689235344088636
546.2,1.2623989877363444
546.6,0.6749910154535341
547.1,1.4007314491187115
547.6,0.40164981029261254
548.1,0.6020584828108572
548.5,0.4924817436226855
549.0,0.4406260043753382
549.5,0.47672511848806026
549.9,0.3830675842504355
550.4,0.340036758272311
550.9,0.35930433581315346
551.3,0.47668753833376226
551.8,0.2438605502278009
552.3,0.2677220293670578
552.8,0.8838608240998505
553.2,0.6754466724952959
553.7,0.28211970628396177
554.2,0.3636546068262955
554.6,0.5797100808487364
555.1,0.2599562092504552
555.6,0.27603411883718626
556.0,0.3533633301931223
556.5,0.4518290532672191
557.0,0.2422419220786449
557.4,0.25820298783814083
557.9,0.3796049611840687
558.4,0.28478297042245576
558.8,0.1974888048117053
559.3,0.21411128173858565
559.8,0.19509163937781468
560.2,0.18848759972182777
560.7,0.1537347674784119
561.2,0.12871473611529982
561.6,0.1437752622767705
562.1,0.20832002836489374
562.6,0.1950916230224999
563.0,0.2456572066292366
563.5,0.11911652657087912
564.0,0.32826351837013235
564.4,0.14635125966509263
564.9,0.26045102347689747
565.4,0.1372197712614532
565.8,0.18505823993658485
566.3,0.0899763727026245
566.8,0.34003674975412934
567.2,0.057660100303651755
567.7,0.3750802386591279
568.2,0.3057602684387587
568.6,0.33119369617182937
569.1,0.2528655375006138
569.6,0.2083058799712034
570.0,-0.0
570.5,0.4916838682095796
571.0,0.20577359874513507
571.4,0.36732732254954586
571.9,0.16017052150130343
572.4,0.12602389809978007
572.8,0.15931485596287942
573.3,0.4448986796390561
573.8,0.3213970991464522
574.2,0.37134640439873523
574.7,0.18466298979063808
575.1,0.20600338511345678
575.6,0.4002135904149472
576.1,0.24893139321194202
576.5,0.3303179840416616
577.0,0.38561600003196567
577.5,0.27203604551222527
577.9,0.251316356281108
578.4,0.3417851263474029
578.9,0.41936763551305545
579.3,0.31359370747339027
579.8,0.2271229260782206
580.2,0.3717069210789474
580.7,0.1407103807948408
581.2,0.23654621504992773
581.6,0.17164273206906475
582.1,0.3905507915496727
582.6,0.05940854949074837
583.0,0.362989004212872
583.5,0.34597949479091444
583.9,0.26965107342716244
584.4,0.4134653301719874
584.9,0.3467862114239947
585.3,0.37969131592139405
585.8,0.29150710846086575
586.3,0.20321208760639037
586.7,0.25146361364508224
587.2,0.287995191386275
587.6,0.21792083047417632
588.1,0.2106733132188195
588.6,0.267946921931009
589.0,0.3002283375012481
589.5,0.41792000780045124
589.9,0.13350203124264243
590.4,0.3360893707510031
590.9,0.29250393765722743
591.3,0.29470903847402563
591.8,0.5784973994138071
592.3,0.3193606696904265
592.7,0.43405492156799774
593.2,0.34727959505537015
593.6,0.2044350601361748
594.1,0.19807169611785705
594.6,0.3057602348372703
595.0,0.26257037990054904
595.5,0.2858517139965485
595.9,0.3734695092850554
596.4,0.44274704462524506
596.8,0.3598481740206953
597.3,0.4104472992307575
597.8,0.37134641594067486
598.2,0.3730082564853157
598.7,0.46106025872125656
599.1,0.43405492744804897
599.6,0.36105584900149623
600.1,0.17219041110966488
600.5,0.4387122366081202
601.0,0.3782624139159392
601.4,0.15477773717340124
601.9,0.3600190436680085
602.4,0.4644638572472884
602.8,0.26341257452105227
603.3,0.41052178189723265
603.7,0.41214864208321816
604.2,0.4401540126632378
604.6,0.4838742133623427
605.1,0.33924199542775607
605.6,0.3634596975584548
606.0,0.8288418238411286
606.5,0.6369364947241017
606.9,0.7358468597817821
607.4,0.2714637844386067
607.8,0.4210414681691106
608.3,0.3856160235659191
608.8,0.4314741405016647
609.2,0.39409262934232964
609.7,0.5339156223508456
610.1,0.7489661938709675
610.6,0.5133128864199784
611.0,0.6233342284226987
611.5,0.7300881732000362
611.9,0.6020579460905853
612.4,0.5334069734865903
612.9,0.5163462552393917
613.3,0.6914589866109692
613.8,0.356433495883123
614.2,0.42383701877159385
614.7,0.5265731037864229
615.1,0.5348953913132755
615.6,0.5339155781740891
616.0,0.47672511848806026
616.5,0.5439040685686419
617.0,0.42923777515485606
617.4,0.4415506816679045
617.9,0.5561793594986063
618.3,9.0
618.8,0.4031655745845328
619.2,0.43478789770587645
619.7,0.7434877951218368
620.1,0.5584560027114404
620.6,0.5171699384382559
621.0,1.0900373329717592
621.5,0.8585427566210738
622.0,0.8524472468323815
622.4,0.5659534307762504
622.9,1.1000052388733417
623.3,0.6769604944921871
623.8,9.0
624.2,0.8072012085606532
624.7,0.5724020397262443
625.1,0.6484953512481918
625.6,0.51822351013522
626.0,0.41554172069953965
626.5,0.6436161491075569
626.9,0.7933581115097785
627.4,9.0
627.8,0.618925922236058
628.3,0.9561360305112647
628.7,0.5897806010884766
629.2,0.9204884096899559
629.7,0.7107983537679349
630.1,0.8206167723047355
630.6,0.6313145009106478
631.0,0.4035375332299581
631.5,1.2605991086152615
631.9,0.5890448346558558
632.4,1.0494949852753686
632.8,0.8463958932227427
633.3,0.6566296201554168
633.7,0.535702632665012
634.2,0.5951919992727651
634.6,0.8860546751991036
635.1,0.7839524427256864
635.5,0.4156439814065366
636.0,0.6587236522958622
636.4,0.7966956977892904
636.9,0.5817955812136156
637.3,0.5411826715016901
637.8,0.5257815235952498
638.2,0.6845052435010729
638.7,0.42235273662253436
639.1,0.4057637519008769
639.6,0.3653353356908023
640.0,0.5823889185151945
640.5,0.7648910575875555
640.9,0.38368444441440974
641.4,0.6711890976535226
641.8,0.5116197503969496
642.3,0.36067056184732543
642.7,0.44962123943223453
643.2,0.526129912019389
643.6,0.3744745785856708
644.1,0.5624366312325536
644.5,0.4145528530774197
645.0,0.569773652883712
645.4,0.4609532538224836
645.9,0.42728102766672793
646.3,0.37646109952859935
646.8,0.3750802627829278
647.2,0.5202896252795746
647.6,0.37694400585757476
648.1,0.539104206813449
648.5,0.37166934354548314
649.0,0.2805588841680515
649.4,0.365931211804055
649.9,0.2617128233698029
650.3,0.22752677200465957
650.8,0.30489355709350996
651.2,0.2544399442870211
651.7,0.3441409900939839
652.1,0.33112418049824555
652.6,0.258894112561697
653.0,0.3003650308007996
653.5,0.20209026559213925
653.9,0.2015783228896737
654.4,0.12609323328421368
654.8,0.23562140738645493
655.2,0.0340883123792484
655.7,0.09209797761997282
656.1,0.18311492432193677
656.6,0.16131412756370153
657.0,0.05447840763844424
657.5,0.13478836561547802
657.9,0.0725824064520118
658.4,0.25341401463975377
658.8,0.17046871330760216
659.3,0.1554144692430796
659.7,0.13567195169907806
660.1,0.21178334797651388
660.6,0.16589194061572102
661.0,0.14818048729222624
661.5,0.2633745011472072
661.9,0.1210945889665925
662.4,0.06353640970044672
662.8,0.08314686561042266
663.3,0.13316050787621833
663.7,0.23575031429145432
664.2,0.08010561623264585
664.6,0.21972366266032714
665.0,0.09374067393153829
665.5,0.022127374061851803
665.9,0.16056989390295406
666.4,0.03684650055671372
666.8,0.039551461375035124
667.3,0.056421506683978405
667.7,0.06688668309120217
668.1,0.0893916562106852
668.6,0.08314686992831823
669.0,0.014147551509916704
669.5,0.045417478742106575
669.9,0.1018792898647639
670.4,0.06356985626829273
670.8,0.10345756028288315
671.2,0.10971212517812307
671.7,0.1444686873520865
672.1,-0.0
672.6,0.003821198463595057
673.0,0.013521052239970676
673.5,0.0653222421639507
673.9,-0.0
674.3,0.021697931002272443
674.8,-0.0
675.2,-0.0
675.7,0.13579553306555103
676.1,0.008299716939941092
676.5,-0.0
677.0,0.05213105379206424
677.4,-0.0
677.9,0.028746942803392468
678.3,-0.0
678.8,0.06309604501120596
679.2,-0.0
679.6,0.059163696147013084
680.1,-0.0
680.5,-0.0
681.0,0.08022421856045954
681.4,-0.0
681.8,-0.0
682.3,-0.0
682.7,-0.0
683.2,-0.0
683.6,0.05445588087313778
684.0,-0.0
684.5,-0.0
684.9,-0.0
685.4,-0.0
685.8,0.0146568967504989
686.2,-0.0
686.7,0.09829835647364042
687.1,0.07931197049967038
687.6,-0.0
688.0,0.024786595117575697
688.4,0.032865716332763154
688.9,0.05526613854886045
689.3,-0.0
689.7,0.17989410746555667
690.2,-0.0
690.6,0.024786593811330547
691.1,0.08685700343103635
691.5,-0.0
691.9,0.0793030558820901
692.4,0.0328657202918282
692.8,0.030856126878330867
693.3,0.1434726540330195
693.7,0.11678537517898892
694.1,-0.0
694.6,-0.0
695.0,0.07711764653129946
695.4,0.06484144327053432
695.9,-0.0
696.3,0.10756393784082416
696.8,-0.0
697.2,-0.0
697.6,0.0643689410614889
698.1,0.11757688883393816
698.5,-0.0
698.9,0.01998977957914641
699.4,-0.0
699.8,0.048629272163446986
700.2,0.01643166345529098
700.7,0.00444729403837229
701.1,0.19887930013417954
701.6,-0.0
702.0,-0.0
702.4,0.10282059258044561
702.9,-0.0
703.3,0.08898125748569984
703.7,-0.0
704.2,0.06621267119403337
704.6,0.048014884788617415
705.0,0.004285263401696046
705.5,-0.0
705.9,0.035793807878336734
706.3,-0.0
706.8,0.1453501257143852
707.2,0.09355875998186182
707.6,0.07495630673824498
708.1,0.10187927640594176
708.5,0.09981331014996221
708.9,0.08583259876198117
709.4,0.051467849954428886
709.8,0.10019317979360418
710.2,0.059855080612232166
710.7,0.03955146243823573
711.1,0.05277747092364364
711.5,0.06327477031736711
712.0,0.12854492660403652
712.4,0.015592517040778499
712.8,0.08416911397384987
713.3,0.07827420090525468
713.7,0.09006289229734579
714.1,0.04036803136297545
714.6,-0.0
715.0,0.05553206540379759
715.4,-0.0
715.9,-0.0
716.3,0.06518839440230546
716.7,-0.0
717.2,0.011603148515030552
717.6,0.03955145925023619
718.0,-0.0
718.5,-0.0
718.9,0.08117527964768635
719.3,-0.0
719.8,-0.0
720.2,-0.0
720.6,-0.0
721.1,0.04768309242472267
721.5,-0.0
721.9,0.08375450794741683
722.4,0.060249813264120045
722.8,0.009064342427454316
723.2,-0.0
723.7,0.20637751180224273
724.1,0.045963435673364014
724.5,-0.0
724.9,0.10581515645128939
725.4,0.061611496246537584
725.8,0.09853638098145814
726.2,-0.0
726.7,-0.0
727.1,0.0532104037900622
727.5,0.010517809970477798
728.0,-0.0
728.4,-0.0
728.8,-0.0
729.2,-0.0
729.7,0.011955642875941393
730.1,-0.0
730.5,0.021835496085444432
731.0,0.10581517022410697
731.4,-0.0
731.8,0.055266149374956317
732.3,0.07258240483475868
732.7,0.09597447584553688
733.1,0.14982597792067845
733.5,0.023712207446323155
734.0,0.09237065954916489
734.4,0.01643166230376945
734.8,0.03354098115444271
735.3,0.053526586446672346
735.7,0.015794165320875134
736.1,0.05277747626470463
736.5,0.07932226842943672
737.0,-0.0
737.4,0.08452875077212497
737.8,-0.0
738.2,0.008478521105644307
738.7,0.06414061924250382
739.1,-0.0
739.5,0.07932227892194263
740.0,-0.0
740.4,0.004391939204956121
740.8,-0.0
741.2,-0.0
741.7,0.029306327792096697
742.1,-0.0
742.5,-0.0
742.9,-0.0
743.4,-0.0
743.8,0.03565225771404764
744.2,0.047941429398880964
744.7,-0.0
745.1,0.02024515240867074
745.5,0.018986171493042287
745.9,-0.0
746.4,-0.0
746.8,0.005318765115940548
747.2,-0.0
747.6,-0.0
748.1,-0.0
748.5,0.010806618773397092
748.9,-0.0
749.3,0.06602905603612118
749.8,0.059274560176898874
750.2,-0.0
750.6,-0.0
751.0,-0.0
751.5,-0.0
751.9,0.004447295035692665
752.3,-0.0
752.7,-0.0
753.2,-0.0
753.6,0.07934857836095888
754.0,-0.0
754.4,-0.0
754.9,-0.0
755.3,-0.0
755.7,-0.0
756.1,0.0395664335992156
756.5,0.18596913915226024
757.0,-0.0
757.4,-0.0
757.8,0.039207076566229696
758.2,-0.0
758.7,0.06594552143616621
759.1,-0.0
759.5,-0.0
759.9,-0.0
760.4,-0.0
760.8,0.06905252742404966
761.2,-0.0
761.6,-0.0
762.0,-0.0
762.5,0.005660029786630792
762.9,0.005847628922046015
763.3,-0.0
763.7,-0.0
764.2,-0.0
764.6,-0.0
765.0,0.11684539183281663
765.4,-0.0
765.8,-0.0
766.3,-0.0
766.7,0.025941952969734165
767.1,-0.0
767.5,-0.0
767.9,-0.0
768.4,-0.0
768.8,-0.0
769.2,0.016213521208394185
769.6,0.07431256279660417
770.1,-0.0
770.5,-0.0
770.9,-0.0
771.3,-0.0
771.7,-0.0
772.2,-0.0
772.6,-0.0
773.0,-0.0
773.4,-0.0
773.8,-0.0
774.3,-0.0
774.7,-0.0
775.1,-0.0
775.5,-0.0
775.9,-0.0
776.4,0.01898616956838868
776.8,-0.0
777.2,-0.0
777.6,-0.0
